content_type,url,status,final_url,indexable,robots,canonical,self_canonical,declared_language,body_language_heuristic,hreflang_count,hreflang_targets,hreflang_targets_200,hreflang_reciprocal,word_count,similarity_to_english,gsc_clicks,gsc_impressions,gsc_last_crawled,error
tool,https://geekskai.com/es/tools/ccm-to-hp-converter/,200,https://geekskai.com/es/tools/ccm-to-hp-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/ccm-to-hp-converter/,yes,es,es,11,x-default:https://geekskai.com/tools/ccm-to-hp-converter/ | en:https://geekskai.com/tools/ccm-to-hp-converter/ | ar:https://geekskai.com/ar/tools/ccm-to-hp-converter/ | de:https://geekskai.com/de/tools/ccm-to-hp-converter/ | fr:https://geekskai.com/fr/tools/ccm-to-hp-converter/ | es:https://geekskai.com/es/tools/ccm-to-hp-converter/ | ja:https://geekskai.com/ja/tools/ccm-to-hp-converter/ | ko:https://geekskai.com/ko/tools/ccm-to-hp-converter/ | no:https://geekskai.com/no/tools/ccm-to-hp-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/ | da:https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,yes,1495,0.020,,,,
tool,https://geekskai.com/ja/tools/ccm-to-hp-converter/,200,https://geekskai.com/ja/tools/ccm-to-hp-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ja/tools/ccm-to-hp-converter/,yes,ja,unknown,11,x-default:https://geekskai.com/tools/ccm-to-hp-converter/ | en:https://geekskai.com/tools/ccm-to-hp-converter/ | ar:https://geekskai.com/ar/tools/ccm-to-hp-converter/ | de:https://geekskai.com/de/tools/ccm-to-hp-converter/ | fr:https://geekskai.com/fr/tools/ccm-to-hp-converter/ | es:https://geekskai.com/es/tools/ccm-to-hp-converter/ | ja:https://geekskai.com/ja/tools/ccm-to-hp-converter/ | ko:https://geekskai.com/ko/tools/ccm-to-hp-converter/ | no:https://geekskai.com/no/tools/ccm-to-hp-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/ | da:https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,yes,278,0.035,,,,
tool,https://geekskai.com/ko/tools/ccm-to-hp-converter/,200,https://geekskai.com/ko/tools/ccm-to-hp-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ko/tools/ccm-to-hp-converter/,yes,ko,unknown,11,x-default:https://geekskai.com/tools/ccm-to-hp-converter/ | en:https://geekskai.com/tools/ccm-to-hp-converter/ | ar:https://geekskai.com/ar/tools/ccm-to-hp-converter/ | de:https://geekskai.com/de/tools/ccm-to-hp-converter/ | fr:https://geekskai.com/fr/tools/ccm-to-hp-converter/ | es:https://geekskai.com/es/tools/ccm-to-hp-converter/ | ja:https://geekskai.com/ja/tools/ccm-to-hp-converter/ | ko:https://geekskai.com/ko/tools/ccm-to-hp-converter/ | no:https://geekskai.com/no/tools/ccm-to-hp-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/ | da:https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,yes,792,0.025,,,,
tool,https://geekskai.com/no/tools/ccm-to-hp-converter/,200,https://geekskai.com/no/tools/ccm-to-hp-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/no/tools/ccm-to-hp-converter/,yes,no,en,11,x-default:https://geekskai.com/tools/ccm-to-hp-converter/ | en:https://geekskai.com/tools/ccm-to-hp-converter/ | ar:https://geekskai.com/ar/tools/ccm-to-hp-converter/ | de:https://geekskai.com/de/tools/ccm-to-hp-converter/ | fr:https://geekskai.com/fr/tools/ccm-to-hp-converter/ | es:https://geekskai.com/es/tools/ccm-to-hp-converter/ | ja:https://geekskai.com/ja/tools/ccm-to-hp-converter/ | ko:https://geekskai.com/ko/tools/ccm-to-hp-converter/ | no:https://geekskai.com/no/tools/ccm-to-hp-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/ | da:https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,yes,1082,0.027,,,,
tool,https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/,200,https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/,yes,zh-cn,unknown,11,x-default:https://geekskai.com/tools/ccm-to-hp-converter/ | en:https://geekskai.com/tools/ccm-to-hp-converter/ | ar:https://geekskai.com/ar/tools/ccm-to-hp-converter/ | de:https://geekskai.com/de/tools/ccm-to-hp-converter/ | fr:https://geekskai.com/fr/tools/ccm-to-hp-converter/ | es:https://geekskai.com/es/tools/ccm-to-hp-converter/ | ja:https://geekskai.com/ja/tools/ccm-to-hp-converter/ | ko:https://geekskai.com/ko/tools/ccm-to-hp-converter/ | no:https://geekskai.com/no/tools/ccm-to-hp-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/ | da:https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,yes,269,0.035,,,,
tool,https://geekskai.com/da/tools/ccm-to-hp-converter/,200,https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,da,en,11,x-default:https://geekskai.com/tools/ccm-to-hp-converter/ | en:https://geekskai.com/tools/ccm-to-hp-converter/ | ar:https://geekskai.com/ar/tools/ccm-to-hp-converter/ | de:https://geekskai.com/de/tools/ccm-to-hp-converter/ | fr:https://geekskai.com/fr/tools/ccm-to-hp-converter/ | es:https://geekskai.com/es/tools/ccm-to-hp-converter/ | ja:https://geekskai.com/ja/tools/ccm-to-hp-converter/ | ko:https://geekskai.com/ko/tools/ccm-to-hp-converter/ | no:https://geekskai.com/no/tools/ccm-to-hp-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/ccm-to-hp-converter/ | da:https://geekskai.com/da/tools/ccm-to-hp-converter/,yes,yes,931,0.026,,,,
tool,https://geekskai.com/tools/cm-to-tommer-converter/,200,https://geekskai.com/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/cm-to-tommer-converter/,yes,en,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1374,,,,,
tool,https://geekskai.com/ar/tools/cm-to-tommer-converter/,200,https://geekskai.com/ar/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ar/tools/cm-to-tommer-converter/,yes,ar,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1364,0.386,,,,
tool,https://geekskai.com/de/tools/cm-to-tommer-converter/,200,https://geekskai.com/de/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/cm-to-tommer-converter/,yes,de,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1298,0.406,,,,
tool,https://geekskai.com/fr/tools/cm-to-tommer-converter/,200,https://geekskai.com/fr/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/cm-to-tommer-converter/,yes,fr,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1445,0.378,,,,
tool,https://geekskai.com/es/tools/cm-to-tommer-converter/,200,https://geekskai.com/es/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/cm-to-tommer-converter/,yes,es,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1506,0.360,,,,
tool,https://geekskai.com/ja/tools/cm-to-tommer-converter/,200,https://geekskai.com/ja/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ja/tools/cm-to-tommer-converter/,yes,ja,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,899,0.508,,,,
tool,https://geekskai.com/ko/tools/cm-to-tommer-converter/,200,https://geekskai.com/ko/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ko/tools/cm-to-tommer-converter/,yes,ko,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1269,0.406,,,,
tool,https://geekskai.com/no/tools/cm-to-tommer-converter/,200,https://geekskai.com/no/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/no/tools/cm-to-tommer-converter/,yes,no,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1320,0.402,,,,
tool,https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/,200,https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/,yes,zh-cn,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,889,0.511,,,,
tool,https://geekskai.com/da/tools/cm-to-tommer-converter/,200,https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,da,en,11,x-default:https://geekskai.com/tools/cm-to-tommer-converter/ | en:https://geekskai.com/tools/cm-to-tommer-converter/ | ar:https://geekskai.com/ar/tools/cm-to-tommer-converter/ | de:https://geekskai.com/de/tools/cm-to-tommer-converter/ | fr:https://geekskai.com/fr/tools/cm-to-tommer-converter/ | es:https://geekskai.com/es/tools/cm-to-tommer-converter/ | ja:https://geekskai.com/ja/tools/cm-to-tommer-converter/ | ko:https://geekskai.com/ko/tools/cm-to-tommer-converter/ | no:https://geekskai.com/no/tools/cm-to-tommer-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/cm-to-tommer-converter/ | da:https://geekskai.com/da/tools/cm-to-tommer-converter/,yes,yes,1336,0.401,,,,
tool,https://geekskai.com/tools/discord-time-converter/,200,https://geekskai.com/tools/discord-time-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/discord-time-converter/,yes,en,en,11,x-default:https://geekskai.com/tools/discord-time-converter/ | en:https://geekskai.com/tools/discord-time-converter/ | ar:https://geekskai.com/ar/tools/discord-time-converter/ | de:https://geekskai.com/de/tools/discord-time-converter/ | fr:https://geekskai.com/fr/tools/discord-time-converter/ | es:https://geekskai.com/es/tools/discord-time-converter/ | ja:https://geekskai.com/ja/tools/discord-time-converter/ | ko:https://geekskai.com/ko/tools/discord-time-converter/ | no:https://geekskai.com/no/tools/discord-time-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/discord-time-converter/ | da:https://geekskai.com/da/tools/discord-time-converter/,yes,yes,1460,,,,,
tool,https://geekskai.com/ar/tools/discord-time-converter/,200,https://geekskai.com/ar/tools/discord-time-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ar/tools/discord-time-converter/,yes,ar,unknown,11,x-default:https://geekskai.com/tools/discord-time-converter/ | en:https://geekskai.com/tools/discord-time-converter/ | ar:https://geekskai.com/ar/tools/discord-time-converter/ | de:https://geekskai.com/de/tools/discord-time-converter/ | fr:https://geekskai.com/fr/tools/discord-time-converter/ | es:https://geekskai.com/es/tools/discord-time-converter/ | ja:https://geekskai.com/ja/tools/discord-time-converter/ | ko:https://geekskai.com/ko/tools/discord-time-converter/ | no:https://geekskai.com/no/tools/discord-time-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/discord-time-converter/ | da:https://geekskai.com/da/tools/discord-time-converter/,yes,yes,1636,0.001,,,,
tool,https://geekskai.com/de/tools/discord-time-converter/,200,https://geekskai.com/de/tools/discord-time-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/discord-time-converter/,yes,de,de,11,x-default:https://geekskai.com/tools/discord-time-converter/ | en:https://geekskai.com/tools/discord-time-converter/ | ar:https://geekskai.com/ar/tools/discord-time-converter/ | de:https://geekskai.com/de/tools/discord-time-converter/ | fr:https://geekskai.com/fr/tools/discord-time-converter/ | es:https://geekskai.com/es/tools/discord-time-converter/ | ja:https://geekskai.com/ja/tools/discord-time-converter/ | ko:https://geekskai.com/ko/tools/discord-time-converter/ | no:https://geekskai.com/no/tools/discord-time-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/discord-time-converter/ | da:https://geekskai.com/da/tools/discord-time-converter/,yes,yes,1110,0.002,,,,
tool,https://geekskai.com/fr/tools/discord-time-converter/,200,https://geekskai.com/fr/tools/discord-time-converter/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/discord-time-converter/,yes,fr,fr,11,x-default:https://geekskai.com/tools/discord-time-converter/ | en:https://geekskai.com/tools/discord-time-converter/ | ar:https://geekskai.com/ar/tools/discord-time-converter/ | de:https://geekskai.com/de/tools/discord-time-converter/ | fr:https://geekskai.com/fr/tools/discord-time-converter/ | es:https://geekskai.com/es/tools/discord-time-converter/ | ja:https://geekskai.com/ja/tools/discord-time-converter/ | ko:https://geekskai.com/ko/tools/discord-time-converter/ | no:https://geekskai.com/no/tools/discord-time-converter/ | zh-cn:https://geekskai.com/zh-cn/tools/discord-time-converter/ | da:https://geekskai.com/da/tools/discord-time-converter/,yes,yes,1229,0.002,,,,
